index,high,highTime,low,lowTime,high-low
5319,1.0,1618414450.0,1.0,1618414426.0,0.0
5320,7.0,1618414036.0,3.0,1618414423.0,4.0
5321,31.0,1618414095.0,19.0,1618414418.0,12.0
5322,1.0,1618414200.0,2.0,1618407225.0,-1.0
5323,11.0,1618414459.0,6.0,1618414434.0,5.0
5324,1.0,1618414436.0,2.0,1618405930.0,-1.0
5325,120.0,1618414381.0,11.0,1618407185.0,109.0
5329,100.0,1618414088.0,2.0,1618368388.0,98.0
5331,125.0,1618414440.0,56.0,1618413982.0,69.0
5341,192.0,1618414155.0,187.0,1618412979.0,5.0
5343,82.0,1618414459.0,95.0,1618414041.0,-13.0
5345,2255.0,1618352467.0,3225.0,1618407237.0,-970.0
5350,12.0,1618412739.0,7.0,1618414022.0,5.0
5352,700.0,1618360286.0,5.0,1617987825.0,695.0
5354,1.0,1618414457.0,1.0,1618413065.0,0.0
5370,219.0,1618414168.0,219.0,1618412608.0,0.0
5371,1256.0,1618414402.0,1256.0,1618414403.0,0.0
5372,22999.0,1618414426.0,22746.0,1618414055.0,253.0
5373,57500.0,1618414425.0,55316.0,1618414298.0,2184.0
5374,131998.0,1618414211.0,131062.0,1618414405.0,936.0
5376,3.0,1618413195.0,3.0,1618414076.0,0.0
5386,417.0,1618414453.0,417.0,1618414436.0,0.0
5396,464.0,1618414342.0,425.0,1618414419.0,39.0
5406,1390.0,1618412952.0,1126.0,1618414292.0,264.0
5416,552.0,1618413522.0,500.0,1618414188.0,52.0
5418,2.0,1618414364.0,2.0,1618410492.0,0.0
5438,1050.0,1618414015.0,1036.0,1618413345.0,14.0
5458,570.0,1618413668.0,637.0,1618204171.0,-67.0
5478,708.0,1618413777.0,784.0,1618365716.0,-76.0
5496,70.0,1618414408.0,6.0,1618411181.0,64.0
5497,152.0,1618414315.0,150.0,1618413861.0,2.0
5498,169.0,1618414210.0,40.0,1618412818.0,129.0
5499,174.0,1618413887.0,110.0,1618413693.0,64.0
5500,252.0,1618414336.0,225.0,1618414415.0,27.0
5501,1976.0,1618414451.0,1929.0,1618414239.0,47.0
5502,27674.0,1618414368.0,26001.0,1618414426.0,1673.0
5503,400.0,1618414387.0,289.0,1618414358.0,111.0
5504,185.0,1618414115.0,177.0,1618414295.0,8.0
5516,7900.0,1618413711.0,4550.0,1618414220.0,3350.0
5521,849.0,1618414328.0,835.0,1618414438.0,14.0
5523,117.0,1618414150.0,297.0,1618395884.0,-180.0
5525,76.0,1618414056.0,80.0,1618413236.0,-4.0
5527,4.0,1618413682.0,3.0,1618414237.0,1.0
5529,25.0,1618414404.0,20.0,1618413869.0,5.0
5531,59.0,1618414193.0,59.0,1618414086.0,0.0
5533,4.0,1618414043.0,2.0,1618409330.0,2.0
5535,6.0,1618414213.0,5.0,1618413665.0,1.0
5537,60.0,1618414268.0,57.0,1618413977.0,3.0
5539,9.0,1618414393.0,3.0,1618389707.0,6.0
5541,49.0,1618411899.0,49.0,1618414111.0,0.0
5543,100.0,1618414405.0,100.0,1618407514.0,0.0
5547,9500.0,1618413997.0,8078.0,1618408876.0,1422.0
5574,3242.0,1618414453.0,3097.0,1618414321.0,145.0
5575,7492.0,1618414429.0,5141.0,1618414069.0,2351.0
5576,5049.0,1618414098.0,4502.0,1618414066.0,547.0
5616,500.0,1618326047.0,21.0,1618226723.0,479.0
5617,2998.0,1618326142.0,24.0,1617929957.0,2974.0
5618,4999.0,1618107641.0,337.0,1618364940.0,4662.0
5619,91.0,1618363846.0,2.0,1618356416.0,89.0
5620,240.0,1618408017.0,54.0,1618343622.0,186.0
5621,140.0,1618412350.0,140.0,1618351371.0,0.0
5622,2987.0,1618338626.0,250.0,1618320210.0,2737.0
5623,2000.0,1618338865.0,234.0,1618333101.0,1766.0
5624,1095.0,1618347132.0,1149.0,1618353550.0,-54.0
5625,327.0,1618360594.0,171.0,1618321197.0,156.0
5626,30.0,1618397012.0,25.0,1618413113.0,5.0
5627,421.0,1618414026.0,395.0,1618414039.0,26.0
5628,4499.0,1618339701.0,500.0,1617065990.0,3999.0
5629,1.0,1618271659.0,6000.0,1618238574.0,-5999.0
5630,3000.0,1618339024.0,140.0,1618305141.0,2860.0
5631,6001.0,1618339660.0,1000.0,1616605574.0,5001.0
5632,4999.0,1618389428.0,4999.0,1618389427.0,0.0
5633,385.0,1618393743.0,426.0,1618385101.0,-41.0
5634,1231.0,1618012950.0,1200.0,1618338557.0,31.0
5635,50.0,1618410769.0,50.0,1618410769.0,0.0
5636,3000.0,1618339350.0,64.0,1617941591.0,2936.0
5637,6400.0,1618411074.0,6400.0,1618411074.0,0.0
5638,7001.0,1618339376.0,51.0,1618158405.0,6950.0
5639,480.0,1618373585.0,505.0,1617609828.0,-25.0
5640,766.0,1618391894.0,400.0,1618363358.0,366.0
5641,1388.0,1618414319.0,1281.0,1618414340.0,107.0
5642,1337.0,1618325917.0,1.0,1617803741.0,1336.0
5643,2290.0,1618341738.0,2100.0,1617496556.0,190.0
5644,1337.0,1618341694.0,1337.0,1618072340.0,0.0
5645,1337.0,1618376871.0,,,
5646,6990.0,1618242408.0,6695.0,1618243102.0,295.0
5647,285.0,1618181177.0,2400.0,1618105452.0,-2115.0
5648,3000.0,1618327135.0,6969.0,1616449238.0,-3969.0
5649,6001.0,1618327169.0,12.0,1618343358.0,5989.0
5650,6001.0,1618327144.0,6000.0,1618010429.0,1.0
5651,1337.0,1618376891.0,22.0,1617843958.0,1315.0
5652,6901.0,1617892487.0,6900.0,1617934352.0,1.0
5653,100.0,1618301739.0,630.0,1618181938.0,-530.0
5654,4000.0,1618316271.0,2.0,1618241478.0,3998.0
5655,1000.0,1618338997.0,2.0,1618052532.0,998.0
5656,95.0,1618390556.0,91.0,1617700603.0,4.0
5657,1001.0,1618106866.0,1000.0,1618254064.0,1.0
5658,1000.0,1618339954.0,5000.0,1617314543.0,-4000.0
5659,67.0,1618276335.0,61.0,1618238468.0,6.0
5660,334.0,1618411236.0,279.0,1618361820.0,55.0
5661,2700.0,1618316309.0,378.0,1617643615.0,2322.0
5662,865.0,1618349644.0,1.0,1617979559.0,864.0
5663,15555.0,1618391077.0,409.0,1618391082.0,15146.0
5664,662.0,1618383837.0,505.0,1618318405.0,157.0
5665,200.0,1618350212.0,10.0,1618112125.0,190.0
5666,1259.0,1618366995.0,1.0,1618257651.0,1258.0
5667,313.0,1618414412.0,308.0,1618414410.0,5.0
5668,8.0,1618371305.0,50.0,1616980028.0,-42.0
5670,150.0,1618062769.0,60.0,1618343334.0,90.0
5672,1.0,1618281049.0,2.0,1617076580.0,-1.0
5674,1532.0,1616995543.0,99.0,1618097812.0,1433.0
5676,2008.0,1618383591.0,2213.0,1617958463.0,-205.0
5678,4047.0,1618414191.0,3900.0,1618413750.0,147.0
5680,17091.0,1618414346.0,17030.0,1618413478.0,61.0
5682,600.0,1618139721.0,1200.0,1615499027.0,-600.0
5686,5820.0,1618412376.0,5820.0,1618414001.0,0.0
5688,4564.0,1618374488.0,500.0,1618174817.0,4064.0
5690,2000.0,1618342283.0,100.0,1618237956.0,1900.0
5692,3000.0,1618274392.0,50.0,1618128666.0,2950.0
5694,4060.0,1618318679.0,4982.0,1618323201.0,-922.0
5696,5536.0,1618414398.0,4150.0,1618389590.0,1386.0
5698,17800.0,1618414450.0,17603.0,1618414450.0,197.0
5700,2850.0,1618380466.0,4278.0,1618337995.0,-1428.0
5704,600.0,1618353316.0,47000.0,1618175772.0,-46400.0
5706,60.0,1618334361.0,111.0,1618335997.0,-51.0
5708,73000.0,1618175528.0,73000.0,1618175528.0,0.0
5710,70000.0,1618175637.0,70000.0,1618175637.0,0.0
5712,29000.0,1618175719.0,29000.0,1618175719.0,0.0
5714,20738.0,1617980199.0,7186.0,1618154805.0,13552.0
5716,43142.0,1618307701.0,60701.0,1618345461.0,-17559.0
5718,1000.0,1618349575.0,1000.0,1618250318.0,0.0
5720,10000.0,1618291508.0,10000.0,1618160153.0,0.0
5722,1.0,1618358029.0,445.0,1616011877.0,-444.0
5724,6145.0,1618279232.0,,,
5726,5095.0,1618412137.0,200.0,1618177282.0,4895.0
5728,351595.0,1618410943.0,26484.0,1618306246.0,325111.0
5730,38168.0,1618412895.0,36440.0,1618413760.0,1728.0
5734,5331.0,1617888243.0,151.0,1617576501.0,5180.0
5736,1.0,1618323256.0,100000.0,1617888276.0,-99999.0
5739,1.0,1617316146.0,10000.0,1618022993.0,-9999.0
5741,9718.0,1618351461.0,100000.0,1617426848.0,-90282.0
5743,19265.0,1618412610.0,18101.0,1618393227.0,1164.0
5745,10000.0,1618350188.0,73501.0,1618354579.0,-63501.0
5747,24606.0,1618414406.0,24000.0,1618414423.0,606.0
5749,120666.0,1616191568.0,,,
5751,2430.0,1618395899.0,2000.0,1618371864.0,430.0
5753,41922.0,1618408321.0,38000.0,1618390945.0,3922.0
5755,414.0,1618412918.0,203.0,1618411546.0,211.0
5757,75000.0,1618411179.0,70000.0,1618411355.0,5000.0
5759,56.0,1618408739.0,66.0,1618414225.0,-10.0
5761,31958.0,1618341783.0,37273.0,1617859848.0,-5315.0
5763,50.0,1618409601.0,6.0,1618264794.0,44.0
5765,39999.0,1618406698.0,2.0,1618362393.0,39997.0
5767,1030.0,1618413466.0,1000.0,1618406791.0,30.0
5769,499.0,1618361035.0,159.0,1618377621.0,340.0
5777,13953.0,1618393363.0,13918.0,1618408187.0,35.0
5785,13952.0,1618250558.0,14461.0,1618323429.0,-509.0
5793,40000.0,1618390204.0,13300.0,1618409817.0,26700.0
5801,21510.0,1618255209.0,21510.0,1618381332.0,0.0
5809,140001.0,1618391251.0,60000.0,1618391259.0,80001.0
5817,50000.0,1618324544.0,45000.0,1618338103.0,5000.0
5825,16500.0,1618360828.0,10100.0,1618319606.0,6400.0
5833,12931.0,1618353823.0,2001.0,1618359604.0,10930.0
5841,10875.0,1618334871.0,6000.0,1618334934.0,4875.0
5849,4941.0,1618292564.0,7054.0,1616794884.0,-2113.0
5857,233667.0,1618390781.0,220000.0,1618409738.0,13667.0
5873,312597.0,1618254200.0,201000.0,1618178220.0,111597.0
5897,100000.0,1618176629.0,100000.0,1618176641.0,0.0
5905,199000.0,1618257792.0,134419.0,1618024579.0,64581.0
5913,80000.0,1617612883.0,183161.0,1618354744.0,-103161.0
5921,200105.0,1618410278.0,155000.0,1618066634.0,45105.0
5929,119989.0,1618355119.0,70160.0,1618222589.0,49829.0
5931,1100.0,1618412195.0,1081.0,1618414105.0,19.0
5933,1350.0,1618414447.0,1223.0,1618414348.0,127.0
5935,1070.0,1618406161.0,1011.0,1618413452.0,59.0
5937,940.0,1618412245.0,650.0,1618414412.0,290.0
5940,3350.0,1618414291.0,3333.0,1618413724.0,17.0
5943,2254.0,1618413454.0,2187.0,1618412754.0,67.0
5945,1843.0,1618414203.0,603.0,1618412811.0,1240.0
5947,834.0,1618367740.0,450.0,1618411312.0,384.0
5949,689.0,1618394834.0,205.0,1618389125.0,484.0
5952,1648.0,1618414375.0,1601.0,1618414387.0,47.0
5954,2000.0,1618414378.0,1244.0,1618414244.0,756.0
5956,775.0,1618414191.0,443.0,1618414093.0,332.0
5958,456.0,1618412411.0,456.0,1618414355.0,0.0
5968,595.0,1618414457.0,600.0,1618414128.0,-5.0
5970,33.0,1618413866.0,32.0,1618414404.0,1.0
5972,433.0,1618414260.0,430.0,1618414436.0,3.0
5974,810.0,1618414304.0,793.0,1618414442.0,17.0
5980,110.0,1618411705.0,110.0,1618414454.0,0.0
5982,28.0,1618414430.0,26.0,1618414420.0,2.0
5984,44.0,1618379888.0,40.0,1618414028.0,4.0
5986,185.0,1618414417.0,180.0,1618413854.0,5.0
5988,244.0,1618413907.0,244.0,1618413944.0,0.0
5992,13000.0,1618173428.0,1000.0,1618349695.0,12000.0
5994,353.0,1618411776.0,626.0,1618380088.0,-273.0
5996,100.0,1618384700.0,55.0,1618395245.0,45.0
5998,1054.0,1618413424.0,1056.0,1618414048.0,-2.0
6000,98.0,1618362681.0,11.0,1618367211.0,87.0
6002,45.0,1618410090.0,28.0,1618393161.0,17.0
6004,135.0,1618414124.0,111.0,1618414042.0,24.0
6006,198.0,1618408787.0,195.0,1618413117.0,3.0
6008,1000.0,1618414426.0,874.0,1618412041.0,126.0
6010,91.0,1618413391.0,75.0,1618387344.0,16.0
6012,117.0,1618386143.0,11.0,1618408332.0,106.0
6014,40.0,1618372751.0,40.0,1618377747.0,0.0
6016,1749.0,1618414281.0,1687.0,1618414457.0,62.0
6018,123.0,1618414366.0,118.0,1618414433.0,5.0
6032,25.0,1618414337.0,22.0,1618414285.0,3.0
6034,325.0,1618414413.0,310.0,1618414257.0,15.0
6036,168.0,1618414393.0,176.0,1618407036.0,-8.0
6038,705.0,1618396181.0,705.0,1618396180.0,0.0
6043,166.0,1618407865.0,50.0,1618414151.0,116.0
6045,11.0,1618396553.0,13.0,1618412973.0,-2.0
6047,78.0,1618405121.0,101.0,1618413886.0,-23.0
6049,100.0,1618373264.0,41.0,1618414260.0,59.0
6051,1259.0,1618411982.0,1400.0,1618414077.0,-141.0
6055,76.0,1618413693.0,75.0,1618414010.0,1.0
6061,1000.0,1618366934.0,1000.0,1618366934.0,0.0
6062,5000.0,1618352544.0,4999.0,1618354044.0,1.0
6128,25000.0,1618405121.0,20000.0,1618405214.0,5000.0
6129,38329.0,1618405093.0,37730.0,1618414103.0,599.0
6130,37885.0,1618413457.0,37350.0,1618413875.0,535.0
6131,41743.0,1618412872.0,48322.0,1618368436.0,-6579.0
6133,9000.0,1618408651.0,5000.0,1618408694.0,4000.0
6135,11000.0,1618413102.0,9387.0,1618413226.0,1613.0
6137,189000.0,1618318555.0,50000.0,1618255509.0,139000.0
6139,27734.0,1618410282.0,26170.0,1618414406.0,1564.0
6141,23405.0,1618371045.0,23450.0,1618414048.0,-45.0
6143,30000.0,1618409511.0,13283.0,1618411940.0,16717.0
6145,328.0,1618410202.0,285.0,1618409699.0,43.0
6147,28620.0,1618352896.0,3.0,1618313571.0,28617.0
6149,15251.0,1618409555.0,3885.0,1618392528.0,11366.0
6151,1210.0,1618412325.0,563.0,1618380401.0,647.0
6153,90987.0,1618396518.0,68169.0,1618383934.0,22818.0
6155,275.0,1618396347.0,274.0,1618414077.0,1.0
6157,11483.0,1618409888.0,2000.0,1618396067.0,9483.0
6159,5000.0,1618373251.0,6500.0,1618380855.0,-1500.0
6161,10000.0,1618409831.0,22000.0,1618371648.0,-12000.0
6163,95001.0,1618413468.0,52178.0,1618413502.0,42823.0
6165,27000.0,1618412978.0,1002.0,1618413453.0,25998.0
6167,35001.0,1618413088.0,18500.0,1618413272.0,16501.0
6169,13023.0,1618328486.0,3.0,1618271389.0,13020.0
6171,100.0,1618379999.0,200.0,1617939460.0,-100.0
6173,1928.0,1618153905.0,1001.0,1618356846.0,927.0
6211,1466.0,1618413102.0,1001.0,1618396080.0,465.0
6213,1441.0,1618365848.0,923.0,1618385985.0,518.0
6215,1978.0,1618392246.0,701.0,1618340412.0,1277.0
6235,1642.0,1618390701.0,15.0,1618381877.0,1627.0
6237,1470.0,1618378364.0,1919.0,1618342867.0,-449.0
6257,3874.0,1618379960.0,3874.0,1618364737.0,0.0
6259,1492.0,1618404510.0,1450.0,1618358334.0,42.0
6279,2480.0,1618384741.0,1200.0,1618414251.0,1280.0
6281,1000.0,1618379790.0,50.0,1618414203.0,950.0
6283,2.0,1618412378.0,1.0,1618185584.0,1.0
6285,36.0,1618413650.0,100.0,1618305351.0,-64.0
6287,165.0,1618410218.0,173.0,1618408870.0,-8.0
6289,15.0,1618414345.0,13.0,1618414359.0,2.0
6291,250.0,1618413598.0,55.0,1618414410.0,195.0
6297,600.0,1618368329.0,242.0,1618413738.0,358.0
6299,60.0,1618388240.0,50.0,1618406009.0,10.0
6305,12.0,1618411088.0,5.0,1618413743.0,7.0
6306,6.0,1618414219.0,6.0,1618413838.0,0.0
6311,518320.0,1618414004.0,503603.0,1618412347.0,14717.0
6313,500.0,1618395595.0,301.0,1618414391.0,199.0
6315,5439.0,1618409353.0,5439.0,1618412875.0,0.0
6317,17900.0,1618414235.0,11300.0,1618413041.0,6600.0
6319,156.0,1618414292.0,132.0,1618410021.0,24.0
6322,510.0,1618414221.0,359.0,1618412681.0,151.0
6324,468.0,1618414392.0,437.0,1618413251.0,31.0
6326,300.0,1618414442.0,107.0,1618414439.0,193.0
6328,146.0,1618414453.0,125.0,1618414414.0,21.0
6330,449.0,1618413288.0,257.0,1618413260.0,192.0
6332,389.0,1618413663.0,390.0,1618414424.0,-1.0
6333,157.0,1618414228.0,155.0,1618414422.0,2.0
6335,1543.0,1618412206.0,2423.0,1618395588.0,-880.0
6337,4007.0,1618378337.0,2329.0,1618406019.0,1678.0
6339,841.0,1618404313.0,700.0,1618394918.0,141.0
6341,9000.0,1618388674.0,3581.0,1618406745.0,5419.0
6343,4284.0,1618365270.0,4012.0,1615766555.0,272.0
6345,10000.0,1618208634.0,10000.0,1618409480.0,0.0
6347,1652.0,1618318141.0,11.0,1618241006.0,1641.0
6349,3515.0,1618410451.0,3515.0,1618347237.0,0.0
6351,10000.0,1618382560.0,5674.0,1618393397.0,4326.0
6353,4659.0,1618377024.0,4297.0,1618372111.0,362.0
6355,6500.0,1618362486.0,10000.0,1617941931.0,-3500.0
6357,1.0,1618392809.0,2845.0,1617957212.0,-2844.0
6359,1000.0,1618318134.0,2.0,1618272058.0,998.0
6361,4053.0,1618330725.0,1460.0,1618387415.0,2593.0
6363,3020.0,1618375745.0,10.0,1618387419.0,3010.0
6365,3865.0,1618375717.0,3865.0,1618131978.0,0.0
6367,2419.0,1618375731.0,6626.0,1618365448.0,-4207.0
6369,650.0,1618375756.0,,,
6371,3196.0,1618390116.0,777.0,1618407302.0,2419.0
6373,3999.0,1618395911.0,2.0,1618212334.0,3997.0
6375,1.0,1618245639.0,10000.0,1618318043.0,-9999.0
6377,1191.0,1618393278.0,1050.0,1618376287.0,141.0
6379,25000.0,1618318171.0,10.0,1618370910.0,24990.0
6382,4425.0,1618363458.0,852.0,1618377943.0,3573.0
6384,736.0,1618403409.0,1000.0,1618346753.0,-264.0
6386,399.0,1618385636.0,10.0,1618321273.0,389.0
6388,782.0,1618413715.0,1876.0,1618412248.0,-1094.0
6390,902.0,1618412230.0,899.0,1618364312.0,3.0
6392,605.0,1618404343.0,605.0,1618414165.0,0.0
6394,857.0,1618413530.0,500.0,1618406633.0,357.0
6396,991.0,1618413496.0,25.0,1618405654.0,966.0
6398,697.0,1618413490.0,733.0,1618363256.0,-36.0
6400,230.0,1618394867.0,2.0,1618387383.0,228.0
6402,735.0,1618389363.0,1142.0,1618376254.0,-407.0
6404,163.0,1618389342.0,50000.0,1618182767.0,-49837.0
6406,100.0,1618389333.0,2.0,1618164044.0,98.0
6408,1216.0,1618412735.0,1216.0,1618013039.0,0.0
6410,310.0,1618386306.0,462.0,1617818874.0,-152.0
6412,1064.0,1618350530.0,3881.0,1618335811.0,-2817.0
6414,1050.0,1618263014.0,1157.0,1617920664.0,-107.0
6416,4000.0,1618414229.0,3669.0,1618409886.0,331.0
6418,2600.0,1618412571.0,1616.0,1618411988.0,984.0
6420,2499.0,1618409917.0,650.0,1618406277.0,1849.0
6470,500.0,1618413077.0,300.0,1618414411.0,200.0
6472,92.0,1618407133.0,238.0,1618388482.0,-146.0
6474,151.0,1618310681.0,80.0,1618407448.0,71.0
6476,87.0,1618313645.0,32.0,1618404982.0,55.0
6522,1830.0,1618414057.0,1560.0,1618413772.0,270.0
6523,293265.0,1618414012.0,292757.0,1618414280.0,508.0
6524,305938.0,1618414002.0,301824.0,1618414438.0,4114.0
6525,43071.0,1618383451.0,25000.0,1618383434.0,18071.0
6526,261200.0,1618405730.0,251107.0,1618411705.0,10093.0
6527,50000.0,1618394886.0,100000.0,1618404490.0,-50000.0
6528,177000.0,1618414073.0,169999.0,1618414449.0,7001.0
6562,14592.0,1618414120.0,14001.0,1618414373.0,591.0
6563,37020.0,1618414402.0,47364.0,1618412921.0,-10344.0
6568,426000.0,1618414380.0,417583.0,1618414454.0,8417.0
6571,1384999.0,1618414436.0,1365956.0,1618414454.0,19043.0
6573,1382000.0,1618414316.0,1376200.0,1618414310.0,5800.0
6575,1150000.0,1618373354.0,1000000.0,1618372364.0,150000.0
6577,1307432.0,1618388241.0,1126497.0,1618388264.0,180935.0
6579,1400000.0,1618280713.0,1400000.0,1618283277.0,0.0
6581,1404000.0,1618394811.0,1350000.0,1618413972.0,54000.0
6583,1000000.0,1618414372.0,923666.0,1618413023.0,76334.0
6585,1368125.0,1618414397.0,1354122.0,1618414458.0,14003.0
6587,2193.0,1618385651.0,100.0,1618396224.0,2093.0
6589,1.0,1618413170.0,1000.0,1617751930.0,-999.0
6591,138.0,1618361097.0,3.0,1618396216.0,135.0
6593,134.0,1618405206.0,2000.0,1617442683.0,-1866.0
6595,900.0,1618064353.0,1000.0,1616548177.0,-100.0
6597,334.0,1618333449.0,334.0,1618333450.0,0.0
6599,2508.0,1618391518.0,500.0,1618396279.0,2008.0
6601,1.0,1618083000.0,626.0,1616508280.0,-625.0
6603,15000.0,1618360745.0,1842.0,1618410131.0,13158.0
6605,750.0,1618380572.0,100.0,1618396165.0,650.0
6607,708.0,1618380409.0,100.0,1618396247.0,608.0
6609,9999.0,1618393927.0,700.0,1618396271.0,9299.0
6611,879.0,1618338609.0,5.0,1618396202.0,874.0
6613,2.0,1618274055.0,2.0,1618396214.0,0.0
6615,1084.0,1618370439.0,100.0,1618396187.0,984.0
6617,5131.0,1618410493.0,4999.0,1618414444.0,132.0
6619,1000.0,1618393895.0,301.0,1618381986.0,699.0
6621,2233.0,1618362163.0,200.0,1618395825.0,2033.0
6623,2449.0,1618412391.0,1101.0,1618410158.0,1348.0
6625,2642.0,1618408880.0,2023.0,1618410805.0,619.0
6627,5327.0,1618370139.0,1910.0,1618396193.0,3417.0
6629,2000.0,1618414115.0,1000.0,1618412669.0,1000.0
6631,2759.0,1618377256.0,100.0,1618396754.0,2659.0
6633,1645.0,1618379013.0,2.0,1618396749.0,1643.0
6667,8.0,1618414137.0,5.0,1618413162.0,3.0
6681,4.0,1618388751.0,5.0,1618309598.0,-1.0
6685,4790.0,1618414450.0,4750.0,1618414433.0,40.0
6687,3594.0,1618414201.0,3570.0,1618414432.0,24.0
6689,2924.0,1618403788.0,2312.0,1618414391.0,612.0
6691,2000.0,1618408325.0,1188.0,1618414389.0,812.0
6693,3782.0,1618414375.0,3765.0,1618414408.0,17.0
6697,18.0,1618406129.0,13.0,1618408374.0,5.0
6701,229.0,1618406669.0,177.0,1618387273.0,52.0
6703,245.0,1618413752.0,230.0,1618413764.0,15.0
6705,433.0,1618414090.0,401.0,1618413755.0,32.0
6724,15575.0,1618413959.0,15000.0,1618413568.0,575.0
6729,6857.0,1618413190.0,6847.0,1618414228.0,10.0
6731,223736.0,1618414451.0,222404.0,1618414386.0,1332.0
6733,3655935.0,1618414397.0,3637615.0,1618414447.0,18320.0
6735,42189.0,1618414289.0,42049.0,1618414432.0,140.0
6737,1858537.0,1618414440.0,1855466.0,1618414453.0,3071.0
6739,39443.0,1618413924.0,39000.0,1618414382.0,443.0
6750,2898.0,1618414126.0,1222.0,1618414375.0,1676.0
6752,2999.0,1618414097.0,1018.0,1618414429.0,1981.0
6760,9999.0,1618392120.0,6222.0,1618413112.0,3777.0
6762,5000.0,1618392102.0,2200.0,1618413107.0,2800.0
6764,2999.0,1618413875.0,2100.0,1618413105.0,899.0
6794,150.0,1618395262.0,131.0,1618360130.0,19.0
6809,39574.0,1618414374.0,38800.0,1618414354.0,774.0
6812,1455.0,1618414448.0,1435.0,1618414454.0,20.0
6814,304.0,1618409215.0,200.0,1618411662.0,104.0
6889,5015728.0,1618414340.0,5011627.0,1618414383.0,4101.0
6891,494.0,1618374800.0,200.0,1618338134.0,294.0
6908,68869.0,1618389259.0,52000.0,1618365594.0,16869.0
6910,670000.0,1618386334.0,565000.0,1618390074.0,105000.0
6912,1749987.0,1618384474.0,1680005.0,1618412429.0,69982.0
6914,3523416.0,1618414416.0,3514929.0,1618413989.0,8487.0
6916,3430000.0,1618413866.0,3387858.0,1618404124.0,42142.0
6918,2991421.0,1618412357.0,2949362.0,1618414370.0,42059.0
6920,782000.0,1618414109.0,778827.0,1618414160.0,3173.0
6922,1590315.0,1618413066.0,1542166.0,1618414456.0,48149.0
6924,4108000.0,1618413894.0,4064000.0,1618413493.0,44000.0
6959,1523.0,1618406001.0,5.0,1618354954.0,1518.0
6962,600.0,1618413765.0,400.0,1618413789.0,200.0
6971,1.0,1618413341.0,3.0,1618220871.0,-2.0
6973,1.0,1618412179.0,3.0,1618220831.0,-2.0
6975,794.0,1618408178.0,5.0,1618393908.0,789.0
6977,830.0,1618412161.0,669.0,1618410523.0,161.0
6979,163.0,1618414188.0,150.0,1618402708.0,13.0
6981,72.0,1618414277.0,72.0,1618413010.0,0.0
6983,534.0,1618414309.0,103.0,1618410973.0,431.0
7051,1000.0,1618412470.0,1000.0,1618412221.0,0.0
7054,297.0,1618392318.0,162.0,1618413856.0,135.0
7056,381.0,1618389802.0,392.0,1618412785.0,-11.0
7058,856.0,1618411420.0,881.0,1618414412.0,-25.0
7060,1240.0,1618414298.0,1216.0,1618414402.0,24.0
7062,2501.0,1618041872.0,2000.0,1618203704.0,501.0
7064,121.0,1618196505.0,116.0,1618328756.0,5.0
7066,2000.0,1618374217.0,227.0,1618259450.0,1773.0
7068,728.0,1618393828.0,734.0,1618413121.0,-6.0
7070,500.0,1618297093.0,1000.0,1617706167.0,-500.0
7072,990.0,1618394781.0,385.0,1618381557.0,605.0
7074,926.0,1618374667.0,926.0,1618276324.0,0.0
7076,1000.0,1618373955.0,1000.0,1618376505.0,0.0
7078,1700.0,1618373894.0,30.0,1618369513.0,1670.0
7080,1000.0,1618374459.0,90.0,1618408371.0,910.0
7082,96.0,1618382468.0,89.0,1618405149.0,7.0
7084,15.0,1618205384.0,62.0,1617754114.0,-47.0
7086,130.0,1618374194.0,115.0,1618355969.0,15.0
7088,100000.0,1618413874.0,210.0,1618365351.0,99790.0
7110,1100.0,1618383318.0,101.0,1618330157.0,999.0
7112,1.0,1618412971.0,185.0,1617527415.0,-184.0
7114,268.0,1618412728.0,268.0,1618412984.0,0.0
7116,435.0,1618361406.0,5.0,1618411508.0,430.0
7122,779.0,1618413774.0,101.0,1618366285.0,678.0
7124,2000.0,1618413418.0,300.0,1618409246.0,1700.0
7126,420.0,1618413605.0,136.0,1618265280.0,284.0
7128,698.0,1618412590.0,136.0,1618308827.0,562.0
7130,1.0,1618410790.0,2000.0,1618245641.0,-1999.0
7132,690.0,1618374124.0,136.0,1618351547.0,554.0
7134,190.0,1618369896.0,132.0,1618396089.0,58.0
